mdl_no,order_id,subject_id,reached,express,party_direction,court_resolution,pin_cite,quote,coding_note,coder,date_coded,pass
3172,3172-order1,b2a_selection_procedure,TRUE,TRUE,TRUE,TRUE,Order ¶ 7; Letter p.2,"Prior to the initial conference, counsel for plaintiffs and counsel for defendants shall, to the extent they have not already done so, confer and seek consensus on the selection of a candidate for the position of liaison counsel for each group who will serve as the primary contact person for the Court regarding administrative matters. … Counsel for defendants should do the same, filing separately a proposal (no more than five pages) addressing these same matters for defendants.","A two-stage procedure the court fixed: confer and seek consensus on a liaison candidate (order), then submit page-limited written proposals by email on a deadline (letter). No criteria and no resumes, unlike MDLs 3166, 3171, and 3181.",ZL,2026-08-12,1
3172,3172-order1,b2a_periodic_review,FALSE,FALSE,FALSE,FALSE,,,"Not raised in either document, and no incorporation clause sweeps it in.",ZL,2026-08-12,1
3172,3172-order1,b2a_responsibilities,TRUE,TRUE,TRUE,TRUE,Order ¶ 7; Letter p.2,Liaison counsel shall be required to maintain complete files with copies of all documents served upon them and shall make such files available to other parties upon request. Liaison counsel are also authorized to receive orders and notices from the MDL Panel pursuant to Rule 8(e) of the Panel’s Rules of Procedure on behalf of all parties and shall be responsible for the preparation and transmittal of copies of such orders and notices to all parties.,"The court fixes the liaison role's duties and authority outright, in mandatory terms, which the parties cannot alter. CITATION DRIFT BETWEEN THE TWO DOCUMENTS: the order cites 'Rule 8(e) of the Panel's Rules of Procedure' for the notice-receipt authority; the June 22 letter restates the same sentence citing 'Rule 4.1 of the Rules of Procedure of the Panel.' Recorded as observed.",ZL,2026-08-12,1
3172,3172-order1,b2a_communication,TRUE,TRUE,TRUE,TRUE,Order ¶ 7; Order ¶ 9,"liaison counsel for each group who will serve as the primary contact person for the Court regarding administrative matters. … Attorneys shall communicate with the Court in writing, copied to opposing counsel.","Resolution fires here, unlike MDL 3166, and the difference is textual. Seeborg's ¶ 6 defines liaison counsel's authority without designating the role as the court's contact point; Baker's ¶ 7 makes 'primary contact person for the Court' the role's stated purpose, and ¶ 9 separately fixes the form of all attorney-court communication. Both are operative and neither is alterable by the parties.",ZL,2026-08-12,1
3172,3172-order1,b2a_nonleadership_limits,FALSE,FALSE,FALSE,FALSE,,,"Not raised. The letter's permission for parties with similar interests to agree on an attending attorney is a voluntary conference economy, treated the same way as MDL 3166 ¶ 11, MDL 3171 ¶ 12, and MDL 3181 ¶ 1.b.",ZL,2026-08-12,1
3172,3172-order1,b2a_compensation,TRUE,TRUE,TRUE,FALSE,Letter p.2,"That proposal should address the need for liaison counsel in addition to lead counsel, the need for plaintiffs’ steering committee, the proposed fee and compensation structure, and the need for liaison counsel as to related state cases, if any.",'The proposed fee and compensation structure' is a direct (b)(2)(A)(vii) treatment in a document that never cites the Rule. Nothing is established; the court invites proposals.,ZL,2026-08-12,1
3172,3172-order1,b2b_vacate_modify,TRUE,TRUE,TRUE,TRUE,Order ¶ 10; Letter p.2,"Any orders, including protective orders previously entered by this Court or any transferor district court, shall remain in full force and effect unless modified by this Court upon application. … a summary of the protective orders currently in place and proposals for such orders going forward.","Resolution by continuation, with two features the other continuation clauses lack: it reaches orders previously entered by THIS court as well as by transferor courts, and it names the route to change, 'upon application.' The letter supplies the direction by asking each side to inventory the protective orders in place and propose what should follow.",ZL,2026-08-12,1
3172,3172-order1,b2c_conference_schedule,FALSE,FALSE,FALSE,FALSE,,,"Not raised in either document, and no incorporation clause sweeps it in.",ZL,2026-08-12,1
3172,3172-order1,b2d_direct_filing,TRUE,TRUE,TRUE,TRUE,Order ¶ 1; Order ¶ 4; Order ¶ 5,This Order shall also govern the practice and procedure in any tag-along actions transferred to this Court by the MDL Panel and to any related actions subsequently filed in this Court or otherwise transferred or removed to this Court. … Any paper which is to be filed in any of these actions shall be filed only in this MDL case and not with the transferor district court.,"Operative rather than agenda treatment. ¶ 1 fixes automatic governance of later-filed related actions; ¶¶ 4 and 5 fix where papers are filed, including the unusual instruction that case-specific documents go ONLY in the individual case and not in the master docket, which is the opposite of the N.D. Cal. and D.D.C. practice.",ZL,2026-08-12,1
3172,3172-order1,b2e_related_actions,TRUE,TRUE,TRUE,FALSE,Letter p.2,"the need for liaison counsel as to related state cases, if any.","A coordination method proposed as a topic: a dedicated liaison counsel for related state cases. Only MDL 3171 goes further on (b)(2)(E). Nothing is fixed. The order's tag-along language at ¶ 1 is about which actions this order governs once transferred, not about whether related actions exist elsewhere, and is coded at b2d_direct_filing.",ZL,2026-08-12,1
3172,3172-order1,b3a_consolidated_pleadings,FALSE,FALSE,FALSE,FALSE,,,"Not raised in either document, and no incorporation clause sweeps it in.",ZL,2026-08-12,1
3172,3172-order1,b3b_factual_basis_exchange,FALSE,FALSE,FALSE,FALSE,,,"Not raised in either document, and no incorporation clause sweeps it in.",ZL,2026-08-12,1
3172,3172-order1,b3c_discovery,TRUE,TRUE,TRUE,TRUE,Order ¶ 11; Letter p.2,"Pending the initial conference and further orders of this Court, all outstanding discovery proceedings are stayed, and no further discovery shall be initiated. … a plan for discovery that avoids duplication to the extent possible but does not unduly delay the continued progress of the cases where discovery is underway,","A problem the Rule does not contemplate, stated plainly by the court: 'some cases are very recently filed, while other cases are already well into discovery.' The requested plan must avoid duplication without holding back the advanced cases. That is coordination across uneven member-case postures, not the uniform start Rule 16.1(b)(3)(C) assumes.",ZL,2026-08-12,1
3172,3172-order1,b3d_pretrial_motions,TRUE,TRUE,TRUE,TRUE,Order ¶ 8; Order ¶ 11; Letter p.2,Plaintiffs and defendants are granted an extension of time for responding to any pending motions or required pleadings until a date to be set by this Court. … the Court would like for defendants to report whether they intend to file any motions to dismiss based on jurisdiction or service issues and whether defendants believe the appropriate parties have been named as defendants.,"Resolution under application rule R2: ¶ 11 fixes response timing for pending motions and required pleadings. The letter asks for the timing of motions needing resolution, a proposed motion practice schedule, and an advance statement of intended threshold motions, which is a stronger treatment of 'any likely pretrial motions' than the Rule's own text.",ZL,2026-08-12,1
3172,3172-order1,b3e_settlement_facilitation,FALSE,FALSE,FALSE,FALSE,,,"Not raised in either document, and no incorporation clause sweeps it in.",ZL,2026-08-12,1
3172,3172-order1,b3f_magistrate_master,FALSE,FALSE,FALSE,FALSE,,,"Not raised. Adjacent language considered and rejected under application rule R3: the letter closes 'United States Magistrate Judge Patricia S. Harris may join our call and is assigned to this litigation with me.' That states who is assigned, not whether matters should be referred, and no referral is made.",ZL,2026-08-12,1
3172,3172-order1,b3g_principal_issues,FALSE,FALSE,FALSE,FALSE,,,"Not raised, and MDL 3172 is the only order in the coded set outside the blanket-incorporation orders that asks counsel for nothing about the substance of the case. The letter asks for procedural posture, motion timing, discovery status, and protective orders. It never asks what the litigation is about. The jurisdiction and service questions are framed as intended motions and are coded at b3d_pretrial_motions.",ZL,2026-08-12,1
3174,3174-order1,b2a_leadership,TRUE,TRUE,TRUE,FALSE,Part I(A),"Pursuant to Rule 16.1(b)(2), the report shall address the parties’ views on: (A) Whether leadership counsel should be appointed and, if so:","Verbatim Rule 16.1(b)(2)(A). Unlike MDLs 3162 and 3180, which narrow or broaden the chapeau, this order changes nothing. No appointment is made or foreshadowed. The Rule's (b)(2) chapeau, 'The report must address any matter the court designates—which may include any matter in Rule 16—and, unless the court orders otherwise, the parties' views on,' is NOT reproduced: this order opens Part I with 'Pursuant to Rule 16.1(b)(2), the report shall address the parties' views on,' dropping the court-designated-matter clause and the Rule 16 cross-reference.",ZL,2026-08-12,1
3174,3174-order1,b2a_timing,TRUE,TRUE,TRUE,FALSE,Part I(A)(i),the timing of the appointments;,Verbatim Rule 16.1(b)(2)(A)(i).,ZL,2026-08-12,1
3174,3174-order1,b2a_structure,TRUE,TRUE,TRUE,FALSE,Part I(A)(ii),the structure of leadership counsel;,Verbatim Rule 16.1(b)(2)(A)(ii).,ZL,2026-08-12,1
3174,3174-order1,b2a_selection_procedure,TRUE,TRUE,TRUE,FALSE,Part I(A)(iii),the procedure for selecting leadership and whether the appointments should be reviewed periodically;,"Verbatim Rule 16.1(b)(2)(A)(iii), reproduced whole and split by this project into selection and periodic review. No criteria, format, or deadline is prescribed, which is the maximal contrast with MDLs 3166, 3171, and 3181.",ZL,2026-08-12,1
3174,3174-order1,b2a_periodic_review,TRUE,TRUE,TRUE,FALSE,Part I(A)(iii),the procedure for selecting leadership and whether the appointments should be reviewed periodically;,"Second half of the (b)(2)(A)(iii) clause, coded from the same sentence as b2a_selection_procedure.",ZL,2026-08-12,1
3174,3174-order1,b2a_responsibilities,TRUE,TRUE,TRUE,FALSE,Part I(A)(iv),their responsibilities and authority in conducting pretrial activities and any role in facilitating resolution of the MDL proceedings;,Verbatim Rule 16.1(b)(2)(A)(iv).,ZL,2026-08-12,1
3174,3174-order1,b2a_communication,TRUE,TRUE,TRUE,FALSE,Part I(A)(v),the proposed methods for regularly communicating with and reporting to the court and nonleadership counsel;,Verbatim Rule 16.1(b)(2)(A)(v). One of the five items whose marginal contribution the order-level analysis attributes to the Rule.,ZL,2026-08-12,1
3174,3174-order1,b2a_nonleadership_limits,TRUE,TRUE,TRUE,FALSE,Part I(A)(vi),any limits on activity by nonleadership counsel; and,"Verbatim Rule 16.1(b)(2)(A)(vi). Contrast MDL 3163, which frames the same relationship as allocation of tasks to non-lead counsel rather than limits on them.",ZL,2026-08-12,1
3174,3174-order1,b2a_compensation,TRUE,TRUE,TRUE,FALSE,Part I(A)(vii),whether and when to establish a means for compensating leadership counsel;,"Verbatim Rule 16.1(b)(2)(A)(vii), with no side limitation. Compare MDL 3162 ¶ 5(a)(vii), which narrows the same item to plaintiffs' leadership counsel.",ZL,2026-08-12,1
3174,3174-order1,b2b_vacate_modify,TRUE,TRUE,TRUE,FALSE,Part I(B),Any previously entered scheduling or other orders that should be vacated or modified;,"Verbatim Rule 16.1(b)(2)(B), including 'vacated or modified' where the N.D. Cal. template orders say 'stayed or vacated.' This order contains no provision continuing transferor-court orders, so unlike MDLs 3162, 3166, and 3171 there is no resolution by continuation.",ZL,2026-08-12,1
3174,3174-order1,b2c_conference_schedule,TRUE,TRUE,TRUE,FALSE,Part I(C),A schedule for additional management conferences with the court;,"Verbatim Rule 16.1(b)(2)(C). The court sets only the June 11, 2026 initial conference, which is the Rule 16.1(a) conference, and states it will set that conference's time after reviewing the report. No additional conference is scheduled.",ZL,2026-08-12,1
3174,3174-order1,b2d_direct_filing,TRUE,TRUE,TRUE,FALSE,Part I(D),How to manage the direct filing of new actions in the MDL proceedings; and,"Verbatim Rule 16.1(b)(2)(D). No consolidation or automatic-application clause anywhere in the order, so unlike every other order coded so far nothing operative attaches to this subject.",ZL,2026-08-12,1
3174,3174-order1,b2e_related_actions,TRUE,TRUE,TRUE,FALSE,Part I(E),"Whether related actions have been—or are expected to—be filed in other courts, and whether to adopt methods for coordinating with them.","Verbatim Rule 16.1(b)(2)(E), including the Rule's own unusual dash placement, 'are expected to—be filed.' Verified against the Rule text on 12 Aug 2026. MDL 3162 and the form order it shares with MDL 3180 regularize the same clause to 'are expected to be—filed,' which makes the punctuation a usable provenance marker across the set.",ZL,2026-08-12,1
3174,3174-order1,b3a_consolidated_pleadings,TRUE,TRUE,TRUE,FALSE,Part II(A),"Pursuant to Rule 16.1(b)(3), the report shall also address the parties’ initial views on: (A) Whether consolidated pleadings should be prepared;","Verbatim Rule 16.1(b)(3)(A). The chapeau adds 'initial' to the Rule's 'views,' the only substantive word this order adds to the transcribed text.",ZL,2026-08-12,1
3174,3174-order1,b3b_factual_basis_exchange,TRUE,TRUE,TRUE,FALSE,Part II(B),How and when the parties will exchange information about the factual bases for their claims and defenses;,"Verbatim Rule 16.1(b)(3)(B), with none of the added machinery other orders attach: no Rule 26(a)(1) gloss as in MDLs 3162 and 3180, no census as in MDL 3163, no plaintiff fact sheet.",ZL,2026-08-12,1
3174,3174-order1,b3c_discovery,TRUE,TRUE,TRUE,FALSE,Part II(C),"Discovery, including any difficult issues that may arise;","Verbatim Rule 16.1(b)(3)(C), retaining the difficult-issues language that MDLs 3166 and 3171 drop. No discovery stay anywhere in the order, so no resolution.",ZL,2026-08-12,1
3174,3174-order1,b3d_pretrial_motions,TRUE,TRUE,TRUE,FALSE,Part II(D),Any likely pretrial motions;,"Verbatim Rule 16.1(b)(3)(D), with no added briefing-schedule element of the kind MDL 3162 ¶ 5(i) attaches. Nothing in the order fixes when any motion may be filed or is due, so application rule R2 does not fire and resolution is FALSE.",ZL,2026-08-12,1
3174,3174-order1,b3e_settlement_facilitation,TRUE,TRUE,TRUE,FALSE,Part II(E),Whether the court should consider any measures to facilitate resolving some or all actions before the court;,"Verbatim Rule 16.1(b)(3)(E). One of the five items whose marginal contribution the order-level analysis attributes to the Rule, and absent entirely from MDLs 3163 and 3166.",ZL,2026-08-12,1
3174,3174-order1,b3f_magistrate_master,TRUE,TRUE,TRUE,FALSE,Part II(F),Whether any matters should be referred to a magistrate judge or a master; and,Verbatim Rule 16.1(b)(3)(F). No referral made or foreshadowed.,ZL,2026-08-12,1
3174,3174-order1,b3g_principal_issues,TRUE,TRUE,TRUE,FALSE,Part II(G),The principal factual and legal issues likely to be presented.,"Verbatim Rule 16.1(b)(3)(G), retaining 'principal' where MDLs 3166 and 3171 substitute the sequencing vocabulary of 'priority' claims and 'threshold' issues.",ZL,2026-08-12,1
3175,3175-order1,b2a_leadership,TRUE,TRUE,FALSE,FALSE,p.2 para 3 (express); p.1 para 2 (blanket clause),Any lawyer who seeks a leadership position in the case and other lawyers who wish to speak during the hearing should be present in the courtroom.,"IDENTIFIED, and one of only two subjects this order names in its own words. The sentence tells a reader that leadership positions will be contested and that aspirants must appear, so the subject is in play without consulting the Rule. party_direction is coded FALSE under the codebook instruction to undercount when unsure: the only leadership-specific instruction concerns courtroom attendance rather than what the parties must address, and the report direction reaches this subject only through the blanket clause. A rebuilder who reads the attendance requirement as an instruction bearing on the leadership contest would code it TRUE.",ZL,2026-08-12,1
3175,3175-order1,b2a_timing,TRUE,FALSE,FALSE,FALSE,"route only, not an express treatment: p.1 para 2 (blanket clause)",,"INCORPORATED. Reached only by the blanket clause and not named anywhere in the order's own text. Incorporated scope is the whole of Rule 16.1, since the preceding sentence identifies the conference as one 'under Federal Rule of Civil Procedure 16.1' and the report must address 'each of the matters listed in the rule.' This is the row type that the old single binary got wrong; see AUDIT.md, 12 August 2026.",ZL,2026-08-12,1
3175,3175-order1,b2a_structure,TRUE,FALSE,FALSE,FALSE,"route only, not an express treatment: p.1 para 2 (blanket clause)",,"INCORPORATED. Reached only by the blanket clause and not named anywhere in the order's own text. Incorporated scope is the whole of Rule 16.1, since the preceding sentence identifies the conference as one 'under Federal Rule of Civil Procedure 16.1' and the report must address 'each of the matters listed in the rule.' This is the row type that the old single binary got wrong; see AUDIT.md, 12 August 2026.",ZL,2026-08-12,1
3175,3175-order1,b2a_selection_procedure,TRUE,FALSE,FALSE,FALSE,"route only, not an express treatment: p.1 para 2 (blanket clause)",,"INCORPORATED. Reached only by the blanket clause and not named anywhere in the order's own text. Incorporated scope is the whole of Rule 16.1, since the preceding sentence identifies the conference as one 'under Federal Rule of Civil Procedure 16.1' and the report must address 'each of the matters listed in the rule.' This is the row type that the old single binary got wrong; see AUDIT.md, 12 August 2026.",ZL,2026-08-12,1
3175,3175-order1,b2a_periodic_review,TRUE,FALSE,FALSE,FALSE,"route only, not an express treatment: p.1 para 2 (blanket clause)",,"INCORPORATED. Reached only by the blanket clause and not named anywhere in the order's own text. Incorporated scope is the whole of Rule 16.1, since the preceding sentence identifies the conference as one 'under Federal Rule of Civil Procedure 16.1' and the report must address 'each of the matters listed in the rule.' This is the row type that the old single binary got wrong; see AUDIT.md, 12 August 2026.",ZL,2026-08-12,1
3175,3175-order1,b2a_responsibilities,TRUE,FALSE,FALSE,FALSE,"route only, not an express treatment: p.1 para 2 (blanket clause)",,"INCORPORATED. Reached only by the blanket clause and not named anywhere in the order's own text. Incorporated scope is the whole of Rule 16.1, since the preceding sentence identifies the conference as one 'under Federal Rule of Civil Procedure 16.1' and the report must address 'each of the matters listed in the rule.' This is the row type that the old single binary got wrong; see AUDIT.md, 12 August 2026.",ZL,2026-08-12,1
3175,3175-order1,b2a_communication,TRUE,FALSE,FALSE,FALSE,"route only, not an express treatment: p.1 para 2 (blanket clause)",,"INCORPORATED. Reached only by the blanket clause and not named anywhere in the order's own text. Incorporated scope is the whole of Rule 16.1, since the preceding sentence identifies the conference as one 'under Federal Rule of Civil Procedure 16.1' and the report must address 'each of the matters listed in the rule.' This is the row type that the old single binary got wrong; see AUDIT.md, 12 August 2026.",ZL,2026-08-12,1
3175,3175-order1,b2a_nonleadership_limits,TRUE,FALSE,FALSE,FALSE,"route only, not an express treatment: p.1 para 2 (blanket clause)",,"INCORPORATED. Reached only by the blanket clause and not named anywhere in the order's own text. Incorporated scope is the whole of Rule 16.1, since the preceding sentence identifies the conference as one 'under Federal Rule of Civil Procedure 16.1' and the report must address 'each of the matters listed in the rule.' This is the row type that the old single binary got wrong; see AUDIT.md, 12 August 2026.",ZL,2026-08-12,1
3175,3175-order1,b2a_compensation,TRUE,FALSE,FALSE,FALSE,"route only, not an express treatment: p.1 para 2 (blanket clause)",,"INCORPORATED. Reached only by the blanket clause and not named anywhere in the order's own text. Incorporated scope is the whole of Rule 16.1, since the preceding sentence identifies the conference as one 'under Federal Rule of Civil Procedure 16.1' and the report must address 'each of the matters listed in the rule.' This is the row type that the old single binary got wrong; see AUDIT.md, 12 August 2026.",ZL,2026-08-12,1
3175,3175-order1,b2b_vacate_modify,TRUE,FALSE,FALSE,FALSE,"route only, not an express treatment: p.1 para 2 (blanket clause)",,"INCORPORATED. Reached only by the blanket clause and not named anywhere in the order's own text. Incorporated scope is the whole of Rule 16.1, since the preceding sentence identifies the conference as one 'under Federal Rule of Civil Procedure 16.1' and the report must address 'each of the matters listed in the rule.' This is the row type that the old single binary got wrong; see AUDIT.md, 12 August 2026.",ZL,2026-08-12,1
3175,3175-order1,b2c_conference_schedule,TRUE,FALSE,FALSE,FALSE,"route only, not an express treatment: p.1 para 2 (blanket clause)",,"INCORPORATED. Reached only by the blanket clause and not named anywhere in the order's own text. Incorporated scope is the whole of Rule 16.1, since the preceding sentence identifies the conference as one 'under Federal Rule of Civil Procedure 16.1' and the report must address 'each of the matters listed in the rule.' This is the row type that the old single binary got wrong; see AUDIT.md, 12 August 2026.",ZL,2026-08-12,1
3175,3175-order1,b2d_direct_filing,TRUE,TRUE,FALSE,TRUE,p.1 para 1,"Case no. 25-cv-1016-jdp was not included in the transfer order, but it did not have to be because it was filed directly in this court. See J.P.M.L R. 7.2(a). … The clerk of court is directed to add Case no. 25 cv-1016-jdp as a member case because it includes common questions of fact with the other cases.","RESOLVED but not DIRECTED, which the partial order permits. The court identifies a case filed directly in this court, states why the transfer order did not need to reach it, and directs the clerk to add it as a member case. That is an operative determination of how one directly filed action is handled, and the parties cannot alter it through the joint report. party_direction is FALSE because the instruction runs to the clerk, not to the parties. This is the only Rule 16.1 subject this order decides.",ZL,2026-08-12,1
3175,3175-order1,b2e_related_actions,TRUE,FALSE,FALSE,FALSE,"route only, not an express treatment: p.1 para 2 (blanket clause)",,"INCORPORATED. Reached only by the blanket clause and not named anywhere in the order's own text. Incorporated scope is the whole of Rule 16.1, since the preceding sentence identifies the conference as one 'under Federal Rule of Civil Procedure 16.1' and the report must address 'each of the matters listed in the rule.' This is the row type that the old single binary got wrong; see AUDIT.md, 12 August 2026. Adjacent provision considered and rejected: the order directs the parties to report on 'related investigations by the U.S. Department of Justice and other government bodies.' Investigations are not actions filed in other courts, so that direction is a beyond-Rule item rather than a treatment of (b)(2)(E). It parallels MDL 3162 para 5(p), the criminal-investigations item.",ZL,2026-08-12,1
3175,3175-order1,b3a_consolidated_pleadings,TRUE,FALSE,FALSE,FALSE,"route only, not an express treatment: p.1 para 2 (blanket clause)",,"INCORPORATED. Reached only by the blanket clause and not named anywhere in the order's own text. Incorporated scope is the whole of Rule 16.1, since the preceding sentence identifies the conference as one 'under Federal Rule of Civil Procedure 16.1' and the report must address 'each of the matters listed in the rule.' This is the row type that the old single binary got wrong; see AUDIT.md, 12 August 2026.",ZL,2026-08-12,1
3175,3175-order1,b3b_factual_basis_exchange,TRUE,FALSE,FALSE,FALSE,"route only, not an express treatment: p.1 para 2 (blanket clause)",,"INCORPORATED. Reached only by the blanket clause and not named anywhere in the order's own text. Incorporated scope is the whole of Rule 16.1, since the preceding sentence identifies the conference as one 'under Federal Rule of Civil Procedure 16.1' and the report must address 'each of the matters listed in the rule.' This is the row type that the old single binary got wrong; see AUDIT.md, 12 August 2026.",ZL,2026-08-12,1
3175,3175-order1,b3c_discovery,TRUE,FALSE,FALSE,FALSE,"route only, not an express treatment: p.1 para 2 (blanket clause)",,"INCORPORATED. Reached only by the blanket clause and not named anywhere in the order's own text. Incorporated scope is the whole of Rule 16.1, since the preceding sentence identifies the conference as one 'under Federal Rule of Civil Procedure 16.1' and the report must address 'each of the matters listed in the rule.' This is the row type that the old single binary got wrong; see AUDIT.md, 12 August 2026.",ZL,2026-08-12,1
3175,3175-order1,b3d_pretrial_motions,TRUE,FALSE,FALSE,FALSE,"route only, not an express treatment: p.1 para 2 (blanket clause)",,"INCORPORATED. Reached only by the blanket clause and not named anywhere in the order's own text. Incorporated scope is the whole of Rule 16.1, since the preceding sentence identifies the conference as one 'under Federal Rule of Civil Procedure 16.1' and the report must address 'each of the matters listed in the rule.' This is the row type that the old single binary got wrong; see AUDIT.md, 12 August 2026.",ZL,2026-08-12,1
3175,3175-order1,b3e_settlement_facilitation,TRUE,FALSE,FALSE,FALSE,"route only, not an express treatment: p.1 para 2 (blanket clause)",,"INCORPORATED. Reached only by the blanket clause and not named anywhere in the order's own text. Incorporated scope is the whole of Rule 16.1, since the preceding sentence identifies the conference as one 'under Federal Rule of Civil Procedure 16.1' and the report must address 'each of the matters listed in the rule.' This is the row type that the old single binary got wrong; see AUDIT.md, 12 August 2026.",ZL,2026-08-12,1
3175,3175-order1,b3f_magistrate_master,TRUE,FALSE,FALSE,FALSE,"route only, not an express treatment: p.1 para 2 (blanket clause)",,"INCORPORATED. Reached only by the blanket clause and not named anywhere in the order's own text. Incorporated scope is the whole of Rule 16.1, since the preceding sentence identifies the conference as one 'under Federal Rule of Civil Procedure 16.1' and the report must address 'each of the matters listed in the rule.' This is the row type that the old single binary got wrong; see AUDIT.md, 12 August 2026.",ZL,2026-08-12,1
3175,3175-order1,b3g_principal_issues,TRUE,FALSE,FALSE,FALSE,"route only, not an express treatment: p.1 para 2 (blanket clause)",,"INCORPORATED. Reached only by the blanket clause and not named anywhere in the order's own text. Incorporated scope is the whole of Rule 16.1, since the preceding sentence identifies the conference as one 'under Federal Rule of Civil Procedure 16.1' and the report must address 'each of the matters listed in the rule.' This is the row type that the old single binary got wrong; see AUDIT.md, 12 August 2026.",ZL,2026-08-12,1
3178,3178-order1,b2a_leadership,TRUE,TRUE,TRUE,FALSE,item 2,"The parties’ views on the appropriate next steps in these cases (e.g., schedule for motions and discovery, lead counsel selection);","Two words inside a parenthetical example: 'lead counsel selection.' That is the whole of this order's treatment of leadership, and it is the thinnest express treatment in the set. No commitment to appoint, no application process, no deadline, so no resolution.",ZL,2026-08-12,1
3178,3178-order1,b2a_timing,FALSE,FALSE,FALSE,FALSE,,,"Not raised, and no incorporation clause sweeps it in.",ZL,2026-08-12,1
3178,3178-order1,b2a_structure,FALSE,FALSE,FALSE,FALSE,,,"Not raised, and no incorporation clause sweeps it in.",ZL,2026-08-12,1
3178,3178-order1,b2a_selection_procedure,TRUE,TRUE,TRUE,FALSE,item 2,"The parties’ views on the appropriate next steps in these cases (e.g., schedule for motions and discovery, lead counsel selection);","Coded from the same parenthetical, which names selection specifically. No procedure is prescribed.",ZL,2026-08-12,1
3178,3178-order1,b2a_periodic_review,FALSE,FALSE,FALSE,FALSE,,,"Not raised, and no incorporation clause sweeps it in.",ZL,2026-08-12,1
3178,3178-order1,b2a_responsibilities,FALSE,FALSE,FALSE,FALSE,,,"Not raised, and no incorporation clause sweeps it in.",ZL,2026-08-12,1
3178,3178-order1,b2a_communication,FALSE,FALSE,FALSE,FALSE,,,"Not raised, and no incorporation clause sweeps it in.",ZL,2026-08-12,1
3178,3178-order1,b2a_nonleadership_limits,FALSE,FALSE,FALSE,FALSE,,,"Not raised, and no incorporation clause sweeps it in.",ZL,2026-08-12,1
3178,3178-order1,b2a_compensation,FALSE,FALSE,FALSE,FALSE,,,"Not raised, and no incorporation clause sweeps it in.",ZL,2026-08-12,1
3178,3178-order1,b2b_vacate_modify,FALSE,FALSE,FALSE,FALSE,,,"Not raised, and no incorporation clause sweeps it in.",ZL,2026-08-12,1
3178,3178-order1,b2c_conference_schedule,FALSE,FALSE,FALSE,FALSE,,,"Not raised. Item 3 asks for 'The parties' availability for a hearing in early May,' which concerns the initial conference, not the 'additional' conferences (b)(2)(C) addresses.",ZL,2026-08-12,1
3178,3178-order1,b2d_direct_filing,FALSE,FALSE,FALSE,FALSE,,,"Not raised, and no incorporation clause sweeps it in.",ZL,2026-08-12,1
3178,3178-order1,b2e_related_actions,FALSE,FALSE,FALSE,FALSE,,,"Not raised, and no incorporation clause sweeps it in.",ZL,2026-08-12,1
3178,3178-order1,b3a_consolidated_pleadings,FALSE,FALSE,FALSE,FALSE,,,"Not raised, and no incorporation clause sweeps it in.",ZL,2026-08-12,1
3178,3178-order1,b3b_factual_basis_exchange,FALSE,FALSE,FALSE,FALSE,,,"Not raised, and no incorporation clause sweeps it in.",ZL,2026-08-12,1
3178,3178-order1,b3c_discovery,TRUE,TRUE,TRUE,TRUE,item 2; final paragraph,"The parties’ views on the appropriate next steps in these cases (e.g., schedule for motions and discovery, lead counsel selection); … Separately, defendant ByHeart, Inc.’s motion for discovery, Dkt. 2, is GRANTED. Dairy Farmers of America should produce the samples and requested documents on or before April 20, 2026.","The only resolution in this order, and it runs the opposite way from every other order in the set. Elsewhere courts STAY discovery at the outset; here the court ORDERS PRODUCTION of samples and documents on a nine-day deadline, in the same breath as it asks the parties how discovery should be scheduled. The order arises from an emergency motion to compel that followed the cases from D. Nev. and S.D. Tex.",ZL,2026-08-12,1
3178,3178-order1,b3d_pretrial_motions,TRUE,TRUE,TRUE,FALSE,item 2,"The parties’ views on the appropriate next steps in these cases (e.g., schedule for motions and discovery, lead counsel selection);","Express only through 'schedule for motions' in the parenthetical. The grant of Dkt. 2 is not coded as resolution here: under application rule R3 its operative subject matter is discovery, not the identification or scheduling of likely pretrial motions, and it is coded at b3c_discovery.",ZL,2026-08-12,1
3178,3178-order1,b3e_settlement_facilitation,FALSE,FALSE,FALSE,FALSE,,,"Not raised, and no incorporation clause sweeps it in.",ZL,2026-08-12,1
3178,3178-order1,b3f_magistrate_master,FALSE,FALSE,FALSE,FALSE,,,"Not raised, and no incorporation clause sweeps it in.",ZL,2026-08-12,1
3178,3178-order1,b3g_principal_issues,TRUE,TRUE,TRUE,FALSE,item 1,"A brief, non-argumentative summary of the member cases;","Coarser than the Rule's item, in the same way as MDL 3167 ¶ 3.a, and coded express on the same basis. 'Non-argumentative' is unique in the set: no other order tells counsel how to write the substance of their submission.",ZL,2026-08-12,1
